State ID,State,Program Name,Type
54,Virginia,City of Danville Utilities - Residential Energy Efficiency Rebate Program,Rebate Program
54,Virginia,Columbia Gas of Virginia - Business Efficiency Rebate Program,Rebate Program
54,Virginia,Small Business & Non-Profit Loan Program,Loan Program
54,Virginia,Virginia - Residential Energy-Efficient Appliance Rebates,Rebate Program
54,Virginia,City of Danville Utilities - Business Energy Efficiency Rebates,Rebate Program
54,Virginia,Local Option - Residential Property Tax Exemption for Solar,Property Tax Incentive
54,Virginia,Dominion Virginia Power - Non-Residential Energy Efficiency Programs,Rebate Program
54,Virginia,Green Jobs Tax Credit,Industry Recruitment/Support
54,Virginia,Virginia Small Wind Incentives Program (VSWIP),Grant Program
54,Virginia,Clean-Fuel Vehicle Job Creation Tax Credit,Industry Recruitment/Support
54,Virginia,Local Option- Renewable Energy Machinery and Tools Property Tax Exemption,Property Tax Incentive
54,Virginia,Rockingham County - Small Wind Ordinance,Solar/Wind Permitting Standards
54,Virginia,Income Tax Deduction for Energy-Efficient Products,Personal Tax Deduction
54,Virginia,Local Option - Clean Energy Financing,PACE Financing
54,Virginia,TVA Partner Utilities - Energy Right New Homes Program,Rebate Program
54,Virginia,TVA Partner Utilities - Energy Right Water Heater Program,Rebate Program
54,Virginia,TVA Partner Utilities - Energy Right Heat Pump Program,Loan Program
54,Virginia,Multi-family shared solar program,Community Solar Rules
54,Virginia,Virginia Solar Resource Development Fund,Loan Program
54,Virginia,TVA - Energy Right Solutions for Business,Rebate Program
54,Virginia,Dominion Virginia Energy - Electric Vehicle Charging Station Rebate,Rebate Program
54,Virginia,Shared Solar Program,Community Solar Rules
54,Virginia,Washington Gas - Residential Energy Efficiency Rebate Program,Rebate Program
54,Virginia,Net Metering,Net Metering
54,Virginia,,Other Incentive
54,Virginia,Virginia - Geothermal Heat Pump Rebate Program,Rebate Program
54,Virginia,Dominion Virginia Power - Residential Energy Efficiency Programs,Rebate Program
54,Virginia,Southside Electric Cooperative - Energy Efficiency Loan Program,Loan Program
54,Virginia,TVA Partner Utilities - In-Home Energy Evaluation Program,Rebate Program
54,Virginia,Energy Efficiency Resource Goal,Energy Efficiency Resource Standard
54,Virginia,Fairfax County - Green Power Purchase,Green Power Purchasing
54,Virginia,TVA - Solar Solutions Initiative,Performance-Based Incentive
54,Virginia,Clean Energy Manufacturing Incentive Grant Program,Industry Recruitment/Support
54,Virginia,City of Fredericksburg - Home Performance with Energy Star (GW-HELP),Rebate Program
54,Virginia,Building Energy Code,Building Energy Code
54,Virginia,Cape Charles - Architectural Guidelines,Solar/Wind Access Policy
54,Virginia,Washington Gas,Rebate Program
54,Virginia,Voluntary Renewable Energy Portfolio Goal,Renewables Portfolio Standard
54,Virginia,Technical Assistance Grant Program,Grant Program
54,Virginia,(error)Local Option- Renewable Energy Machinery and Tools Property Tax Exemption,Other Policy
54,Virginia,Alternative Energy System Contracting,Solar/Wind Contractor Licensing
54,Virginia,Richmond Department of Public Utilities (Gas) - Energy Conservation Rebates,Rebate Program
54,Virginia,Cape Charles - STIP Industry Recruitment,Industry Recruitment/Support
54,Virginia,Cape Charles - STIP Minimum Sustainability Requirements,Green Building Incentive
54,Virginia,Commonwealth's Master Equipment Leasing Program,Leasing Program
54,Virginia,Commonwealth's Energy Leasing Program,Leasing Program
54,Virginia,Cape Charles - Construction & Design Standards,Building Energy Code
54,Virginia,Washington Gas - Commercial Efficiency Rebate Program,Rebate Program
54,Virginia,Green Job Creation Tax Credit,Industry Recruitment/Support
54,Virginia,TVA - Green Power Providers,Performance-Based Incentive
54,Virginia,Dominion Virginia Power - Solar Purchase Program,Performance-Based Incentive
54,Virginia,Renewable Energy Rebate Program - Residential,Rebate Program
54,Virginia,Renewable Energy Rebate Program - Commercial,Rebate Program
54,Virginia,City of Roanoke - Energy Efficient Building Property Tax Credit,Property Tax Incentive
54,Virginia,Renewable Portfolio Standard,Renewables Portfolio Standard
54,Virginia,Energy Storage Target,Energy Storage Target
54,Virginia,Virginia Natural Gas - Energy Efficient Natural Gas Appliance Rebate,Rebate Program
54,Virginia,Local Government and Public School Renewable Energy Utilization Program,Grant Program
54,Virginia,Fuel Mix and Emissions Disclosure,Generation Disclosure
54,Virginia,Mandatory Utility Green Power Option,Mandatory Utility Green Power Option
54,Virginia,Virginia - Solar Rights,Solar/Wind Access Policy
54,Virginia,VirginiaSAVES Green Community Loan Program,Loan Program
54,Virginia,Virginia Natural Gas - Residential Energy Efficiency Rebate Program,Rebate Program
54,Virginia,Appalachian Power (Electric)- Non-Residential Energy Efficiency Program,Rebate Program
54,Virginia,Local Option - Property Tax Assessment for Energy Efficient Buildings,Property Tax Incentive
54,Virginia,Virginia - Home Efficiency Rebate Program,Rebate Program
54,Virginia,Virginia Solar Easements,Solar/Wind Access Policy
54,Virginia,INCENTIVE IS NOT AVAILABLE,Personal Tax Credit
54,Virginia,Energy Efficiency Rebate Program - Commercial,Rebate Program
54,Virginia,Fairfax County- Conservation Assistance Programs (CAP),Rebate Program
54,Virginia,Danville - Net Metering,Net Metering
54,Virginia,Charlottesville - Residential Energy Efficiency Rebate Program,Rebate Program
54,Virginia,Virginia Natural Gas - Low Interest Sun Trust Loan,Loan Program
54,Virginia,Fairfax County - Green Building Policy,Energy Standards for Public Buildings
54,Virginia,TVA Energy Right - Commercial Building Revitalization Program,Rebate Program
54,Virginia,Interconnection Standards,Interconnection
54,Virginia,Copy of Columbia Gas of Virginia - Home Savings Rebate Program,Rebate Program
54,Virginia,Arlington County - Green Building Incentive Program,Green Building Incentive
54,Virginia,TVA - Commercial Energy Efficiency Rebate Program,Rebate Program
54,Virginia,,Other Policy
54,Virginia,Solar Manufacturing Incentive Grant (SMIG) Program,Industry Recruitment/Support
54,Virginia,Arlington County- Home Energy Rebates,Rebate Program
54,Virginia,Local Energy Alliance Program - Home Performance with ENERGY STAR,Rebate Program
54,Virginia,Appalachian Power (Electric)- Residential Energy Efficiency Programs,Rebate Program
54,Virginia,Dominion Virginia Power - Residential Energy Efficiency Rebate Program,Rebate Program
54,Virginia,Sales Tax Exemption for Energy-Efficient Products (Sales Tax Holiday),Sales Tax Incentive
54,Virginia,Hampton Roads - Next Step Energy Efficiency Rebate Program,Rebate Program
55,Washington,Avista Utilities (Electric) - Commercial Food Equipment Rebates,Rebate Program
55,Washington,Energy Efficiency and Solar Grants,Grant Program
55,Washington,Benton PUD -  ENERGY STAR Certified Manufactured Homes Rebate Program,Rebate Program
55,Washington,King County - Green Building Initiative,Energy Standards for Public Buildings
55,Washington,Franklin County PUD - Solar Energy System Rebate,Rebate Program
55,Washington,Avista Utilities - Commercial Energy Efficiency Incentives Program,Rebate Program
55,Washington,Cascade Natural Gas - Commercial Efficiency Rebate Program,Rebate Program
55,Washington,City of Seattle - Built Green Grant Program,Grant Program
55,Washington,Franklin County PUD - Solar Energy System Loan,Loan Program
55,Washington,King County - Green Building Permitting Incentives,Green Building Incentive
55,Washington,"Biodiesel, Biodiesel Feedstock, and Alcohol Fuel Production Property and Leasehold Tax Exemption",Property Tax Incentive
55,Washington,WesternSUN - Extreme Green,Performance-Based Incentive
55,Washington,Inland Power & Light Company - Agricultural Energy Efficiency Rebate Programs,Rebate Program
55,Washington,Seattle City Light - Multifamily New Construction Rebate Program,Rebate Program
55,Washington,,Other Policy
55,Washington,Cascade Natural Gas - Conservation Incentives for New and Existing Homes,Rebate Program
55,Washington,Vera Water & Power - Residential Energy Efficiency Rebate Program,Rebate Program
55,Washington,NW Natural (Gas) - Residential Energy Efficiency Rebate Program,Rebate Program
55,Washington,Chelan County PUD - Residential Weatherization Rebate Program,Rebate Program
55,Washington,Washington Appliance and Equipment Energy Efficiency Standards,Appliance/Equipment Efficiency Standards
55,Washington,Orcas Power & Light - MORE Green Power Program,Performance-Based Incentive
55,Washington,PGE Renewable Development Fund,Grant Program
55,Washington,BEF - Solar 4R Schools,Grant Program
55,Washington,Cascade Natural Gas - Conservation Incentives for Existing Homes,Rebate Program
55,Washington,Clark Public Utilities - Residential Heat Pump Loan Program,Loan Program
55,Washington,Orcas Power & Light - Production Incentive,Performance-Based Incentive
55,Washington,Port Angeles Public Works & Utilities - Solar Energy System Rebate,Rebate Program
55,Washington,Renewable Energy System Incentive Program,Feed-in Tariff
55,Washington,Green Building and Energy Reduction Standards for State Agencies,Energy Standards for Public Buildings
55,Washington,Benton PUD - Agriculture Sprinklers and Motors Rebate Program,Rebate Program
55,Washington,Renewable Energy Manufacturing Program,Industry Recruitment/Support
55,Washington,WSU Extension Energy Program - Manufacturing Efficiency Program,Grant Program
55,Washington,Lakeview Light and Power - Commercial Lighting Rebate Program,Rebate Program
55,Washington,Grant County PUD - EnergyStar New Home Certification Program,Rebate Program
55,Washington,Okanogan PUD - Conservation Loan Program,Loan Program
55,Washington,Clean Energy Fund: Nonprofit Revolving Loan Funds,Loan Program
55,Washington,Tacoma Power - Residential Weatherization Rebate Program,Rebate Program
55,Washington,Snohomish County PUD No 1 - Commercial and Industrial Energy Efficiency Program,Rebate Program
55,Washington,Snohomish County PUD No 1 - Residential Weatherization & Heating Loan Program,Loan Program
55,Washington,Snohomish County PUD No 1 - Residential Energy Efficiency Rebate Program,Rebate Program
55,Washington,Grays Harbor PUD - Residential Energy Efficiency Loan Program,Loan Program
55,Washington,Grays Harbor PUD - Residential Energy Efficiency Rebate Program,Rebate Program
55,Washington,Puget Sound Energy - Commercial Energy Efficient Equipment Rebate Programs,Rebate Program
55,Washington,Puget Sound Energy - Commercial Lighting & Lighting Controls Energy Efficiency Rebate Programs,Rebate Program
55,Washington,Cowlitz County PUD - Residential Energy Efficiency Rebate Program,Rebate Program
55,Washington,Northwest Solar Cooperative - Green Tag Purchase,Performance-Based Incentive
55,Washington,Tax Credit for Forest Derived Biomass,Industry Recruitment/Support
55,Washington,Biodiesel and Alcohol Fuel Blend Sales Tax Exemption,Sales Tax Incentive
55,Washington,Plug and Play Off-Grid PV Buydown,Rebate Program
55,Washington,Pacific Power - Residential wattsmart Program,Rebate Program
55,Washington,Pacific Power - Home Energy Savings Program For Builders,Rebate Program
55,Washington,Puget Sound Energy - Solar PV System Rebate,Rebate Program
55,Washington,Pacific County PUD - Solar Water Heater Loan,Loan Program
55,Washington,Franklin County PUD - Residential Energy Efficiency Loan Program,Loan Program
55,Washington,EnergySpark Home Loan,Loan Program
55,Washington,Port Angeles Public Works & Utilities - Solar Energy Loan Program,Loan Program
55,Washington,Seattle City Light - Commercial Energy Efficiency Rebate Programs,Rebate Program
55,Washington,Grays Harbor PUD - Solar Water Heater Rebate,Rebate Program
55,Washington,Biodiesel and Ethanol Sales and Use Tax Deferrals,Industry Recruitment/Support
55,Washington,Tacoma Power - Commercial and Industrial Energy Efficiency Rebate Programs,Rebate Program
55,Washington,Clark County - Green Power Purchasing,Green Power Purchasing
55,Washington,Lewis County PUD - Loans for Energy Efficiency Program,Loan Program
55,Washington,Seattle City - Solar Permit Requirements,Solar/Wind Permitting Standards
55,Washington,Snohomish County PUD No 1 - Build with Energy Star Program,Rebate Program
55,Washington,Residential Solar Permit Requirements,Solar/Wind Permitting Standards
55,Washington,City of Bainbridge Island - (Re)Power Bainbridge Rebate Program,Rebate Program
55,Washington,Bellingham - Green Power Purchasing,Green Power Purchasing
55,Washington,Seattle - Priority Green Permitting,Solar/Wind Permitting Standards
55,Washington,Cowlitz County PUD - Energy Star Homes Program for Builders,Rebate Program
55,Washington,Tacoma Power - Residential Energy Efficiency Rebate Program,Rebate Program
55,Washington,Solar Easements & Rights Laws,Solar/Wind Access Policy
55,Washington,Clallam County PUD - Residential Solar Rebate Program,Rebate Program
55,Washington,Interconnection Standards,Interconnection
55,Washington,High Technology Product Manufacturers Excise Tax Exemption,Industry Recruitment/Support
55,Washington,King County - Commercial Green Building Grants Program,Grant Program
55,Washington,Richland Energy Services - Energy Efficient Commercial Lighting Program,Rebate Program
55,Washington,City of Bellingham - Green Power Purchasing,Green Power Purchasing
55,Washington,Seattle HomeWise: Weatherization,Grant Program
55,Washington,Seattle City Light - Multi-Family Residential Energy Efficiency Rebate Program,Rebate Program
55,Washington,Seattle City Light - Residential Energy Efficiency Rebate Program,Rebate Program
55,Washington,Clallam County PUD - Home Weatherization Loan Program,Loan Program
55,Washington,Clallam County PUD - Residential Energy Efficiency Rebate Program,Rebate Program
55,Washington,Clark Public Utilities - Residential Energy Efficiency Rebate Program,Rebate Program
55,Washington,Port Angeles Public Works & Utilities - Commercial and Industrial Energy Efficiency Rebate Program,Rebate Program
55,Washington,Port Angeles Public Works & Utilities - Residential Energy Efficiency Rebate Program,Rebate Program
55,Washington,Seattle City Light - Cool Rebates Program,Rebate Program
55,Washington,Seattle City Light - Vending Machine Rebate Program,Rebate Program
